Год,Месяц_текст,Название должности,Уровень позиции,Формат работы,Ключевые навыки,Город,Зарплата
2025,Март,архитектор,middle,офис,"['1С', 'SQL']",Мир,465000
2025,Март,разработчик,lead,гибрид,"['1С', 'ЗУП', 'БП', 'СКД']",Москва,250000
2025,Март,разработчик,middle,офис,"['1С', 'SQL', 'ERP', 'УПП', 'ЗУП']",Москва,375000
2025,Март,разработчик,middle,гибрид,"['1С', 'ЗУП']",Мир,262000
2025,Март,руководитель,lead,офис,"['1С', 'Python', 'ERP', 'УТ']",Воронеж,250000
2025,Март,аналитик,middle,удаленно,"['1С', 'ERP']",Москва,245000
2025,Март,консультант,senior,удаленно,"['1С', 'ERP']",Россия,188000
2025,Март,разработчик,senior,гибрид,"['1С', 'ЗУП']",Москва,220000
2025,Март,разработчик,lead,гибрид,"['1С', 'ERP']",Россия,350000
2025,Март,аналитик,lead,удаленно,"['1С', 'ERP']",Россия,350000
2025,Март,разработчик,lead,офис,"['1С', 'ERP', 'ЗУП']",Москва,275000
2025,Март,программист,lead,удаленно,"['1С', 'ERP']",Россия,262000
2025,Март,аналитик,manager,офис,"['1С', 'ERP']",Россия,562000
2025,Март,разработчик,middle,удаленно,['1С'],Мир,248000
2024,Июнь,программист,senior,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП', 'УТ', 'СКД']",Москва,276000
2024,Июнь,архитектор,lead,офис,"['1С', 'ERP']",Москва,63000
2024,Июнь,разработчик,lead,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ', 'СКД']",Россия,350000
2024,Июнь,консультант,middle,удаленно,"['1С', 'ERP']",Россия,260000
2024,Июнь,разработчик,middle,удаленно,"['1С', 'ERP']",Россия,250000
2024,Июнь,консультант,senior,удаленно,"['1С', 'ERP']",Мир,275000
2024,Июнь,руководитель,lead,удаленно,"['1С', 'ERP', 'ЗУП', 'УТ']",Краснодар,325000
2024,Июнь,архитектор,lead,удаленно,"['1С', 'ЗУП']",Россия,438000
2024,Июнь,разработчик,lead,гибрид,['1С'],Мир,314000
2024,Июнь,программист,lead,удаленно,['1С'],Россия,375000
2024,Июнь,аналитик,lead,гибрид,"['1С', 'ERP']",Москва,276000
2024,Июнь,разработчик,senior,удаленно,"['1С', 'СКД']",Москва,262000
2024,Май,разработчик,middle,удаленно,"['1С', 'ЗУП', 'БП', 'СКД']",Мир,276000
2024,Май,специалист,middle,гибрид,"['1С', 'БП', 'УТ', 'СКД']",Москва,314000
2024,Май,аналитик,lead,удаленно,['1С'],Россия,235000
2024,Май,аналитик,lead,удаленно,"['1С', 'ERP', 'УПП']",Россия,225000
2024,Май,разработчик,lead,удаленно,['1С'],Россия,271000
2024,Май,разработчик,middle,удаленно,"['1С', 'REST API']",Москва,338000
2024,Май,разработчик,middle,гибрид,['1С'],Москва,375000
2024,Май,аналитик,middle,удаленно,"['1С', 'ERP']",Москва,262000
2024,Май,архитектор,middle,гибрид,"['1С', 'ERP']",Москва,305000
2024,Май,аналитик,manager,гибрид,['1С'],Россия,238000
2024,Май,разработчик,lead,гибрид,"['1С', 'ERP']",Москва,184000
2024,Май,эксперт,lead,удаленно,['1С'],Россия,488000
2024,Май,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,314000
2024,Май,программист,lead,гибкий,"['1С', 'ERP']",Россия,250000
2024,Май,архитектор,lead,удаленно,"['1С', 'ERP']",Мир,500000
2024,Май,руководитель,manager,офис,"['1С', 'ERP']",Москва,375000
2024,Май,аналитик,senior,удаленно,"['1С', 'ERP']",Россия,314000
2024,Май,архитектор,lead,гибрид,['1С'],Россия,375000
2024,Май,программист,lead,гибрид,"['1С', 'УТ']",Октябрьский,235000
2024,Май,архитектор,lead,гибрид,"['1С', 'ERP', 'УПП']",Москва,305000
2024,Май,разработчик,lead,удаленно,"['1С', 'ERP']",Москва,250000
2024,Май,аналитик,middle,гибрид,['1С'],Москва,228000
2024,Май,аналитик,senior,удаленно,"['1С', 'ЗУП']",Мир,276000
2024,Май,программист,senior,удаленно,"['1С', 'ERP']",Москва,285000
2024,Май,архитектор,senior,удаленно,"['1С', 'ERP']",Россия,375000
2024,Май,аналитик,senior,гибрид,"['1С', 'ЗУП']",Москва,230000
2024,Май,разработчик,middle,удаленно,['1С'],Мир,276000
2024,Май,разработчик,middle,гибрид,"['1С', 'ЗУП']",Россия,325000
2024,Май,аналитик,middle,удаленно,"['1С', 'ERP', 'ЗУП']",Россия,314000
2024,Май,разработчик,lead,гибрид,"['1С', 'ЗУП']",Московский,280000
2024,Апрель,архитектор,lead,удаленно,['1С'],Россия,488000
2024,Апрель,программист,lead,удаленно,"['1С', 'SQL', 'XML', 'JSON']",Москва,262000
2024,Апрель,консультант,middle,удаленно,"['1С', 'ERP']",Мир,289000
2024,Апрель,аналитик,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'УТ']",Мир,275000
2024,Апрель,разработчик,lead,удаленно,['1С'],Россия,250000
2024,Апрель,программист,senior,гибкий,"['1С', 'УТ']",Москва,260000
2024,Апрель,разработчик,lead,удаленно,"['1С', 'УПП', 'УТ', 'СКД']",Москва,223000
2024,Апрель,разработчик,manager,гибрид,"['1С', 'ERP', 'ЗУП', 'БП']",Москва,375000
2024,Апрель,аналитик,lead,гибрид,"['1С', 'ERP']",Москва,306000
2024,Апрель,аналитик,lead,удаленно,"['1С', 'ERP']",Россия,236000
2024,Апрель,аналитик,middle,удаленно,"['1С', 'ERP', 'БП']",Москва,306000
2024,Апрель,аналитик,middle,удаленно,"['1С', 'ERP', 'БП']",Россия,306000
2024,Апрель,аналитик,middle,удаленно,"['1С', 'ERP', 'УТ']",Мир,350000
2024,Апрель,руководитель,middle,офис,['1С'],Мир,225000
2024,Апрель,разработчик,lead,гибрид,"['1С', 'УТ']",Москва,388000
2024,Апрель,разработчик,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'СКД', 'REST API', 'SOAP']",Москва,188000
2024,Апрель,аналитик,middle,гибрид,"['1С', 'ERP']",Россия,314000
2024,Апрель,программист,manager,удаленно,['1С'],Россия,245000
2024,Апрель,консультант,lead,удаленно,"['1С', 'ERP']",Краснодар,338000
2024,Апрель,программист,manager,удаленно,"['1С', 'ERP', 'УТ', 'СКД']",Россия,230000
2024,Апрель,руководитель,middle,удаленно,['1С'],Москва,300000
2024,Март,архитектор,lead,удаленно,"['1С', 'ERP']",Москва,375000
2024,Март,аналитик,senior,удаленно,['1С'],Москва,306000
2024,Март,программист,lead,удаленно,"['1С', 'ЗУП', 'СКД']",Россия,245000
2024,Март,разработчик,middle,гибрид,"['1С', 'УТ']",Россия,265000
2024,Март,разработчик,middle,гибрид,"['1С', 'СКД']",Москва,275000
2024,Март,аналитик,lead,удаленно,"['1С', 'ERP']",Мир,245000
2024,Март,аналитик,senior,удаленно,['1С'],Мир,289000
2024,Март,аналитик,senior,гибрид,"['1С', 'ERP', 'УТ']",Москва,275000
2024,Март,консультант,senior,удаленно,"['1С', 'SQL', 'ERP']",Мир,315000
2024,Март,аналитик,lead,гибрид,"['1С', 'ERP']",Воронеж,314000
2024,Март,программист,lead,удаленно,"['1С', 'ERP', 'БП', 'СКД']",Россия,262000
2024,Март,программист,lead,гибрид,"['1С', 'ERP', 'УТ']",Россия,262000
2024,Март,аналитик,lead,гибрид,"['1С', 'ERP']",Мир,275000
2024,Март,консультант,senior,удаленно,"['1С', 'ЗУП', 'БП']",Россия,260000
2024,Март,разработчик,senior,удаленно,"['1С', 'УТ']",Мир,175000
2024,Февраль,разработчик,lead,удаленно,"['1С', 'ERP']",Мир,290000
2024,Февраль,эксперт,lead,удаленно,"['1С', 'SQL']",Калининград,270000
2024,Февраль,архитектор,lead,гибрид,"['1С', 'ERP']",Мир,312000
2024,Февраль,разработчик,middle,удаленно,"['1С', 'ERP', 'СКД']",Россия,225000
2024,Февраль,программист,middle,гибрид,"['1С', 'ERP', 'УПП', 'СКД']",Подольск,275000
2024,Февраль,архитектор,middle,удаленно,"['1С', 'ERP']",Мир,375000
2024,Февраль,разработчик,senior,удаленно,"['1С', 'СКД', 'SOAP']",Мир,260000
2024,Февраль,разработчик,lead,гибрид,['1С'],Москва,314000
2024,Февраль,программист,middle,удаленно,"['1С', 'ERP', 'УТ']",Москва,255000
2024,Февраль,аналитик,middle,гибрид,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП', 'УТ']",Москва,255000
2024,Февраль,аналитик,middle,удаленно,"['1С', 'ERP']",Краснодар,325000
2024,Февраль,аналитик,lead,удаленно,"['1С', 'ERP']",Москва,262000
2024,Февраль,аналитик,lead,удаленно,"['1С', 'ERP']",Мир,338000
2024,Январь,аналитик,middle,удаленно,"['1С', 'БП']",Москва,288000
2024,Январь,программист,middle,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП', 'СКД', 'XML']",Москва,256000
2024,Январь,архитектор,lead,удаленно,"['1С', 'ЗУП']",Россия,312000
2024,Январь,консультант,middle,удаленно,"['1С', 'ЗУП']",Россия,312000
2024,Январь,программист,middle,удаленно,"['1С', 'ERP']",Москва,275000
2024,Январь,консультант,lead,удаленно,"['1С', 'ERP']",Россия,262000
2024,Январь,специалист,middle,удаленно,"['1С', 'ERP']",Россия,245000
2024,Январь,разработчик,middle,удаленно,"['1С', 'ERP', 'СКД']",Мир,262000
2024,Январь,программист,lead,офис,"['1С', 'УТ']",Санкт-Петербург,325000
2024,Январь,аналитик,manager,гибрид,"['1С', 'ERP']",Россия,276000
2024,Январь,программист,middle,офис,"['1С', 'SQL', 'УТ', 'СКД']",Пушкино,240000
2024,Январь,аналитик,middle,гибрид,"['1С', 'ERP']",Москва,275000
2024,Январь,аналитик,middle,гибрид,"['1С', 'ЗУП']",Химки,312000
2024,Январь,архитектор,lead,удаленно,"['1С', 'SQL']",Россия,375000
2024,Январь,архитектор,lead,офис,['1С'],Москва,262000
2024,Январь,разработчик,middle,гибрид,"['1С', 'SQL', 'XML', 'JSON']",Россия,260000
2023,Декабрь,аналитик,middle,удаленно,"['1С', 'ERP']",Россия,265000
2023,Декабрь,разработчик,middle,гибрид,"['1С', 'ERP', 'УПП', 'ЗУП', 'УТ']",Чайковский,262000
2023,Декабрь,аналитик,manager,удаленно,"['1С', 'ERP']",Россия,228000
2023,Декабрь,аналитик,lead,гибрид,"['1С', 'XML', 'JSON']",Москва,319000
2023,Декабрь,разработчик,middle,удаленно,"['1С', 'ERP', 'УПП']",Обнинск,276000
2023,Декабрь,архитектор,middle,гибрид,"['1С', 'ERP']",Москва,350000
2023,Декабрь,аналитик,senior,удаленно,"['1С', 'ERP']",Рязань,262000
2023,Декабрь,разработчик,lead,удаленно,"['1С', 'УТ']",Россия,250000
2023,Декабрь,разработчик,lead,офис,"['1С', 'ЗУП', 'УТ']",Мир,275000
2023,Декабрь,программист,lead,удаленно,['1С'],Московский,262000
2023,Декабрь,архитектор,manager,удаленно,['1С'],Москва,350000
2023,Ноябрь,разработчик,middle,гибрид,"['1С', 'ЗУП', 'СКД', 'XML', 'JSON']",Россия,312000
2023,Ноябрь,разработчик,middle,офис,"['1С', 'СКД', 'XML']",Мир,220000
2023,Ноябрь,аналитик,middle,удаленно,"['1С', 'ERP']",Краснодар,312000
2023,Ноябрь,разработчик,middle,удаленно,['1С'],Россия,200000
2023,Ноябрь,разработчик,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'УТ']",Москва,251000
2023,Ноябрь,консультант,manager,удаленно,"['1С', 'УТ']",Химки,219000
2023,Ноябрь,консультант,middle,удаленно,"['1С', 'ERP']",Москва,206000
2023,Ноябрь,программист,middle,гибрид,"['1С', 'ERP']",Ульяновск,215000
2023,Ноябрь,разработчик,middle,гибрид,"['1С', 'SQL', 'ЗУП']",Россия,230000
2023,Ноябрь,разработчик,middle,удаленно,['1С'],Москва,245000
2023,Ноябрь,аналитик,lead,офис,"['1С', 'ЗУП']",Россия,312000
2023,Ноябрь,архитектор,junior,удаленно,['1С'],Москва,267000
2023,Ноябрь,специалист,middle,удаленно,"['1С', 'ERP']",Россия,235000
2023,Ноябрь,архитектор,middle,удаленно,['1С'],Москва,276000
2023,Ноябрь,руководитель,manager,гибрид,"['1С', 'ERP', 'ЗУП']",Москва,400000
2023,Ноябрь,архитектор,middle,удаленно,"['1С', 'ЗУП']",Москва,306000
2023,Ноябрь,разработчик,lead,удаленно,['1С'],Москва,375000
2023,Ноябрь,разработчик,lead,гибрид,"['1С', 'SOAP']",Химки,262000
2023,Ноябрь,программист,senior,гибрид,"['1С', 'XML', 'JSON']",Новосибирск,215000
2023,Ноябрь,программист,middle,удаленно,"['1С', 'ERP', 'УТ']",Россия,251000
2023,Ноябрь,разработчик,middle,гибкий,"['1С', 'ERP']",Москва,250000
2023,Ноябрь,разработчик,manager,гибрид,"['1С', 'СКД']",Сочи,251000
2023,Ноябрь,аналитик,manager,гибрид,['1С'],Москва,219000
2023,Ноябрь,разработчик,middle,удаленно,"['1С', 'ЗУП', 'БП', 'УТ']",Тольятти,219000
2023,Ноябрь,тестировщик,middle,удаленно,['1С'],Россия,188000
2023,Ноябрь,консультант,middle,удаленно,"['1С', 'ERP']",Россия,245000
2023,Ноябрь,консультант,middle,удаленно,"['1С', 'ERP']",Мир,245000
2023,Ноябрь,разработчик,lead,удаленно,"['1С', 'ЗУП', 'СКД']",Россия,201000
2023,Ноябрь,программист,lead,гибрид,"['1С', 'ERP', 'УПП', 'ЗУП', 'БП', 'REST API']",Новосибирск,188000
2023,Ноябрь,разработчик,middle,гибрид,"['1С', 'ERP']",Москва,219000
2023,Ноябрь,аналитик,middle,удаленно,['1С'],Мир,262000
2023,Ноябрь,консультант,lead,удаленно,"['1С', 'ЗУП']",Мир,219000
2023,Ноябрь,аналитик,lead,удаленно,['1С'],Россия,184000
2023,Октябрь,программист,manager,удаленно,"['1С', 'СКД']",Россия,201000
2023,Октябрь,тестировщик,manager,удаленно,"['1С', 'ЗУП']",Мир,225000
2023,Октябрь,консультант,manager,гибрид,"['1С', 'ERP']",Россия,192000
2023,Октябрь,архитектор,lead,удаленно,['1С'],Мир,420000
2023,Октябрь,аналитик,lead,гибрид,"['1С', 'ERP']",Москва,288000
2023,Октябрь,разработчик,lead,гибрид,"['1С', 'ERP', 'ЗУП']",Москва,185000
2023,Октябрь,программист,lead,гибрид,"['1С', 'ERP', 'БП', 'УТ', 'СКД']",Россия,192000
2023,Октябрь,архитектор,lead,удаленно,"['1С', 'SQL', 'ERP', 'ЗУП', 'СКД']",Мир,306000
2023,Октябрь,разработчик,manager,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'СКД']",Мытищи,325000
2023,Октябрь,программист,middle,удаленно,"['1С', 'ERP', 'ЗУП']",Россия,275000
2023,Октябрь,разработчик,middle,гибрид,"['1С', 'ERP']",Московский,262000
2023,Октябрь,аналитик,lead,гибрид,"['1С', 'ЗУП']",Санкт-Петербург,265000
2023,Октябрь,разработчик,lead,гибрид,"['1С', 'SOAP']",Екатеринбург,251000
2023,Октябрь,аналитик,senior,гибрид,"['1С', 'ERP', 'БП', 'УТ']",Россия,140000
2023,Октябрь,программист,senior,гибрид,"['1С', 'ERP', 'УПП', 'ЗУП']",Россия,251000
2023,Октябрь,аналитик,senior,офис,['1С'],Москва,200000
2023,Октябрь,аналитик,senior,удаленно,"['1С', 'SQL', 'ERP', 'УТ']",Россия,201000
2023,Октябрь,аналитик,middle,гибрид,['1С'],Москва,219000
2023,Октябрь,программист,middle,удаленно,['1С'],Мир,215000
2023,Октябрь,аналитик,lead,удаленно,"['1С', 'ERP']",Москва,188000
2023,Октябрь,специалист,middle,офис,"['1С', 'ERP', 'ЗУП', 'БП', 'СКД']",Москва,225000
2023,Октябрь,аналитик,senior,гибрид,"['1С', 'ERP']",Москва,325000
2023,Октябрь,эксперт,middle,гибрид,['1С'],Мир,375000
2023,Октябрь,аналитик,middle,удаленно,"['1С', 'ERP']",Россия,200000
2023,Октябрь,администратор,lead,удаленно,['1С'],Россия,225000
2023,Октябрь,разработчик,lead,офис,"['1С', 'ЗУП']",Москва,266000
2023,Октябрь,программист,lead,гибрид,"['1С', 'СКД']",Россия,219000
2023,Октябрь,разработчик,middle,удаленно,"['1С', 'ЗУП']",Москва,235000
2023,Октябрь,программист,middle,удаленно,"['1С', 'SQL', 'УПП', 'ЗУП', 'УТ']",Москва,216000
2023,Октябрь,программист,lead,гибрид,"['1С', 'ERP']",Москва,240000
2023,Октябрь,программист,lead,гибрид,"['1С', 'БП', 'УТ', 'СКД']",Москва,225000
2023,Октябрь,специалист,middle,гибрид,"['1С', 'ЗУП', 'БП', 'SOAP']",Россия,350000
2023,Октябрь,консультант,middle,гибрид,['1С'],Москва,256000
2023,Октябрь,разработчик,middle,гибкий,"['1С', 'SQL', 'ЗУП', 'СКД']",Москва,192000
2023,Октябрь,программист,middle,гибрид,"['1С', 'СКД']",Санкт-Петербург,200000
2023,Октябрь,консультант,senior,гибрид,"['1С', 'ERP', 'ЗУП']",Москва,219000
2023,Октябрь,программист,middle,удаленно,"['1С', 'ЗУП', 'XML', 'JSON', 'REST API']",Мир,228000
2023,Октябрь,аналитик,lead,удаленно,"['1С', 'ERP']",Россия,219000
2023,Октябрь,программист,middle,гибрид,['1С'],Мир,338000
2023,Октябрь,аналитик,middle,удаленно,"['1С', 'ERP']",Россия,275000
2023,Октябрь,программист,middle,гибрид,"['1С', 'ЗУП', 'БП']",Россия,245000
2023,Октябрь,аналитик,middle,удаленно,"['1С', 'ERP']",Москва,153000
2023,Сентябрь,разработчик,lead,удаленно,"['1С', 'ERP', 'ЗУП', 'СКД']",Россия,175000
2023,Сентябрь,разработчик,lead,удаленно,['1С'],Россия,219000
2023,Сентябрь,разработчик,lead,удаленно,"['1С', 'ERP', 'ЗУП', 'БП', 'REST API', 'SOAP']",Казань,200000
2023,Сентябрь,аналитик,middle,офис,"['1С', 'ЗУП']",Москва,240000
2023,Сентябрь,разработчик,lead,гибрид,"['1С', 'ERP', 'БП', 'СКД']",Москва,250000
2023,Сентябрь,аналитик,lead,офис,"['1С', 'ERP']",Мир,190000
2023,Сентябрь,консультант,middle,гибрид,"['1С', 'ЗУП']",Москва,200000
2023,Сентябрь,разработчик,middle,удаленно,['1С'],Москва,200000
2023,Сентябрь,программист,middle,гибрид,"['1С', 'ERP']",Москва,219000
2023,Сентябрь,аналитик,lead,офис,['1С'],Россия,288000
2023,Сентябрь,аналитик,lead,удаленно,"['1С', 'УТ']",Россия,175000
2023,Сентябрь,программист,middle,удаленно,['1С'],Мир,200000
2023,Сентябрь,программист,lead,гибрид,"['1С', 'ЗУП', 'БП', 'УТ', 'СКД', 'XML', 'JSON']",Ростов,250000
2023,Сентябрь,консультант,lead,гибрид,"['1С', 'ERP']",Москва,312000
2023,Сентябрь,программист,lead,удаленно,"['1С', 'ЗУП', 'УТ']",Россия,125000
2023,Сентябрь,программист,middle,офис,"['1С', 'УПП']",Москва,225000
2023,Сентябрь,аналитик,middle,гибрид,"['1С', 'ERP', 'УТ']",Мир,225000
2023,Сентябрь,консультант,lead,удаленно,"['1С', 'ERP', 'УТ']",Краснодар,312000
2023,Сентябрь,разработчик,lead,гибрид,"['1С', 'ERP']",Мытищи,312000
2023,Сентябрь,разработчик,lead,гибрид,['1С'],Ижевск,175000
2023,Сентябрь,разработчик,middle,гибрид,"['1С', 'SQL', 'ЗУП']",Москва,312000
2023,Сентябрь,программист,middle,удаленно,"['1С', 'ERP', 'УТ']",Россия,240000
2023,Сентябрь,разработчик,lead,гибкий,"['1С', 'УТ', 'СКД']",Новосибирск,312000
2023,Сентябрь,аналитик,lead,удаленно,"['1С', 'ERP']",Мир,200000
2023,Сентябрь,консультант,lead,удаленно,"['1С', 'ERP', 'ЗУП']",Россия,188000
2023,Сентябрь,разработчик,middle,удаленно,"['1С', 'ERP']",Россия,219000
2023,Сентябрь,аналитик,middle,удаленно,"['1С', 'ЗУП']",Казань,200000
2023,Сентябрь,программист,lead,гибрид,"['1С', 'ERP']",Екатеринбург,225000
2023,Сентябрь,программист,middle,офис,"['1С', 'ERP']",Москва,200000
2023,Сентябрь,аналитик,lead,удаленно,"['1С', 'ЗУП', 'БП']",Россия,250000
2023,Сентябрь,программист,middle,удаленно,"['1С', 'ERP', 'ЗУП', 'СКД']",Пермь,175000
2023,Сентябрь,программист,middle,удаленно,"['1С', 'SQL', 'ЗУП', 'БП', 'УТ', 'XML']",Мир,192000
2023,Сентябрь,аналитик,senior,удаленно,['1С'],Москва,312000
2023,Сентябрь,архитектор,manager,гибрид,['1С'],Мир,293000
2023,Сентябрь,программист,middle,офис,"['1С', 'ERP', 'УТ', 'XML']",Россия,250000
2023,Сентябрь,аналитик,lead,гибрид,['БП'],Москва,225000
2023,Сентябрь,аналитик,lead,удаленно,"['1С', 'ERP', 'УПП']",Челябинск,250000
2023,Сентябрь,программист,middle,гибрид,"['1С', 'ЗУП', 'БП', 'УТ']",Мир,250000
2023,Сентябрь,специалист,middle,офис,"['1С', 'SQL', 'ERP', 'SOAP']",Мир,205000
2023,Сентябрь,программист,middle,гибрид,"['1С', 'УТ']",Москва,215000
2023,Сентябрь,программист,middle,гибкий,"['1С', 'СКД', 'XML']",Москва,138000
2023,Сентябрь,аналитик,middle,удаленно,['1С'],Москва,188000
2023,Сентябрь,программист,middle,гибрид,"['1С', 'SQL']",Мир,250000
2023,Сентябрь,программист,middle,удаленно,"['1С', 'УТ', 'REST API']",Россия,201000
2023,Сентябрь,разработчик,middle,офис,['1С'],Москва,210000
2023,Сентябрь,программист,lead,удаленно,"['1С', 'ERP', 'УПП']",Мир,220000
2023,Сентябрь,программист,lead,удаленно,['1С'],Мир,225000
2023,Сентябрь,разработчик,lead,гибрид,"['1С', 'ЗУП']",Москва,212000
2023,Сентябрь,аналитик,lead,гибрид,['1С'],Московский,170000
2023,Сентябрь,программист,middle,гибкий,"['1С', 'XML', 'JSON', 'SOAP']",Сочи,150000
2023,Сентябрь,разработчик,middle,удаленно,"['1С', 'ERP', 'УПП', 'ЗУП']",Мир,201000
2023,Сентябрь,руководитель,manager,удаленно,"['1С', 'ERP', 'ЗУП', 'УТ']",Москва,200000
2023,Сентябрь,архитектор,lead,гибрид,"['1С', 'ERP']",Россия,375000
2023,Сентябрь,программист,lead,удаленно,"['1С', 'ЗУП', 'БП', 'УТ']",Москва,200000
2023,Сентябрь,консультант,middle,гибрид,"['1С', 'ERP']",Россия,225000
2023,Август,разработчик,middle,гибрид,['1С'],Москва,219000
2023,Август,аналитик,lead,гибрид,"['1С', 'ERP']",Россия,312000
2023,Август,аналитик,middle,удаленно,['1С'],Россия,158000
2023,Август,программист,middle,удаленно,"['1С', 'БП', 'УТ', 'СКД']",Красноярск,494000
2023,Август,разработчик,middle,гибрид,"['1С', 'ERP', 'ЗУП', 'БП', 'СКД']",Нижний Новгород,250000
2023,Август,программист,senior,удаленно,"['1С', 'СКД']",Ижевск,175000
2023,Август,разработчик,senior,удаленно,"['1С', 'ERP', 'БП', 'REST API']",Москва,312000
2023,Август,программист,senior,гибрид,"['1С', 'ЗУП']",Москва,262000
2023,Август,разработчик,manager,удаленно,"['1С', 'ERP']",Мир,200000
2023,Август,аналитик,manager,удаленно,['1С'],Россия,165000
2023,Август,аналитик,manager,гибрид,"['1С', 'ЗУП']",Россия,254000
2023,Август,консультант,middle,офис,"['1С', 'ERP']",Москва,175000
2023,Август,инженер,middle,гибрид,"['1С', 'ERP']",Москва,250000
2023,Август,разработчик,middle,гибрид,"['1С', 'ERP', 'ЗУП', 'УТ']",Москва,219000
